Price,Levy,Manufacturer,Category,Leather_Interior,Fuel_Type,Engine_Volume,Mileage,Cylinders,Gear_Box_Type,Drive_Wheels,Doors,Wheel,Color,Airbags,Levy_missing,Is_Turbo,Car_Age
100,779.0,NISSAN,Jeep,No,Petrol,3.0,200000.0,4.0,Automatic,4x4,>5,Left wheel,Black,5,1,0,22
100,779.0,HYUNDAI,Sedan,Yes,Petrol,1.8,14554.0,4.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,10,1,0,12
15053,473.0,CHEVROLET,Sedan,No,Petrol,1.4,70222.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,0,12
5331,779.0,MITSUBISHI,Jeep,No,Petrol,1.8,250000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Silver,2,1,0,28
392,574.0,HONDA,Hatchback,Yes,Hybrid,1.3,308331.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,16
11604,503.0,TOYOTA,Hatchback,No,Hybrid,1.5,0.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,14
5331,761.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,319301.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,16
20005,583.0,HYUNDAI,Sedan,Yes,Petrol,1.6,126100.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,15
1333,1024.0,FORD,Sedan,Yes,Petrol,2.5,114963.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,16
7213,779.0,HONDA,Sedan,No,Petrol,1.5,240000.0,2.0,Tiptronic,Front,4-5,Right-hand drive,Blue,4,1,0,23
31361,1249.0,TOYOTA,Sedan,Yes,Petrol,2.5,55000.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,9
15053,749.0,HYUNDAI,Sedan,Yes,Petrol,2.4,71000.0,6.0,Automatic,Front,4-5,Left wheel,White,0,0,0,12
19757,779.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,109356.0,4.0,Automatic,Front,4-5,Left wheel,Brown,12,1,0,16
7213,779.0,MITSUBISHI,Hatchback,Yes,Petrol,1.5,222222.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,2,1,0,22
21953,779.0,TOYOTA,Sedan,No,Hybrid,2.5,94200.0,4.0,Automatic,Front,4-5,Left wheel,Blue,8,0,0,13
20385,779.0,HYUNDAI,Jeep,Yes,Diesel,2.2,88000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,1,0,20
16308,777.0,TOYOTA,Sedan,No,Petrol,2.5,96000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,0,12
15681,779.0,Other,Jeep,Yes,Petrol,3.5,224000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,6,1,0,22
8781,779.0,MERCEDES-BENZ,Sedan,Yes,LPG,2.0,150000.0,4.0,Automatic,Rear,>5,Left wheel,Silver,6,1,0,26
4077,779.0,OPEL,Hatchback,No,CNG,1.6,270000.0,4.0,Manual,Front,4-5,Left wheel,White,8,1,0,26
15681,779.0,TOYOTA,Sedan,No,Hybrid,1.8,162000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8,1,0,16
20385,781.0,HYUNDAI,Sedan,Yes,Diesel,2.5,82260.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
15367,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,2.5,216000.0,6.0,Manual,Rear,4-5,Left wheel,Black,6,1,0,20
25089,779.0,MERCEDES-BENZ,Sedan,Yes,Petrol,5.5,333000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Black,8,1,1,21
15053,765.0,HYUNDAI,Sedan,Yes,LPG,2.0,314523.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,11
4704,779.0,NISSAN,Goods wagon,Yes,Diesel,2.3,220000.0,4.0,Manual,Rear,4-5,Left wheel,Blue,6,1,0,26
7213,779.0,BMW,Sedan,No,Petrol,2.5,230000.0,6.0,Manual,Rear,4-5,Left wheel,Black,8,1,0,25
45473,779.0,TOYOTA,Pickup,No,Petrol,2.4,80000.0,4.0,Manual,4x4,4-5,Left wheel,White,12,1,0,9
19130,1759.0,TOYOTA,Jeep,No,Petrol,2.4,193840.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,20
4328,614.0,CHEVROLET,Sedan,Yes,Petrol,1.2,171138.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,17
15053,382.0,HYUNDAI,Sedan,Yes,Hybrid,2.4,102400.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,12
6586,779.0,VOLKSWAGEN,Sedan,No,Petrol,1.8,0.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,1,1,26
3450,834.0,TOYOTA,Jeep,Yes,Petrol,2.7,186349.0,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,13
11447,779.0,FORD,Hatchback,No,Petrol,1.3,139200.0,4.0,Manual,Front,4-5,Left wheel,White,8,1,0,15
42337,1249.0,TOYOTA,Jeep,Yes,Petrol,2.5,37000.0,4.0,Automatic,4x4,4-5,Left wheel,White,12,0,0,9
10976,645.0,TOYOTA,Sedan,Yes,Hybrid,1.8,230400.0,4.0,Automatic,Front,4-5,Left wheel,White,10,0,0,15
28909,639.0,HYUNDAI,Jeep,Yes,Diesel,2.0,83500.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,12
20385,779.0,NISSAN,Jeep,Yes,Petrol,1.6,0.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,1,1,14
6115,779.0,LEXUS,Sedan,Yes,Hybrid,2.5,152400.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,13
25000,779.0,TOYOTA,Sedan,No,Petrol,2.5,276800.0,6.0,Tiptronic,Front,4-5,Left wheel,Black,10,1,0,14
627,934.0,Other,Sedan,Yes,Petrol,2.5,113102.0,4.0,Automatic,4x4,4-5,Left wheel,Red,12,0,0,11
5000,779.0,OPEL,Universal,No,LPG,2.0,0.0,4.0,Manual,Rear,4-5,Left wheel,Golden,2,1,0,29
18503,779.0,TOYOTA,Hatchback,No,Petrol,1.8,160000.0,4.0,Variator,Front,4-5,Left wheel,White,8,1,0,14
29793,779.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.2,245000.0,6.0,Automatic,4x4,4-5,Left wheel,Beige,0,1,1,17
26491,502.0,TOYOTA,Hatchback,Yes,Hybrid,1.5,69500.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,13
28225,779.0,BMW,Sedan,Yes,Petrol,3.5,200000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,6,1,1,15
5175,639.0,BMW,Coupe,Yes,Petrol,2.0,107003.0,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,0,12
2822,900.0,Other,Sedan,Yes,Petrol,2.4,105403.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,11
15681,779.0,BMW,Jeep,Yes,Petrol,3.0,205000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,6,1,0,22
549,645.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,420053.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,15
44533,779.0,Other,Sedan,Yes,Petrol,2.5,71500.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,1,0,9
6899,779.0,VOLKSWAGEN,Sedan,No,Petrol,2.0,179000.0,4.0,Manual,Front,4-5,Left wheel,Silver,8,1,0,23
17249,779.0,HYUNDAI,Sedan,No,Hybrid,2.4,153321.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,1,0,15
6899,779.0,Other,Hatchback,No,Petrol,2.0,99000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Green,4,1,0,24
8311,779.0,Other,Universal,No,Petrol,0.6,101000.0,4.0,Manual,4x4,2-3,Right-hand drive,White,2,1,0,16
15323,836.0,HYUNDAI,Sedan,Yes,Petrol,2.0,170341.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,16
25089,917.0,MERCEDES-BENZ,Microbus,Yes,Diesel,3.0,328000.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,6,0,1,13
188,1659.0,TOYOTA,Jeep,Yes,Petrol,5.7,101928.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,12
15681,779.0,MERCEDES-BENZ,Sedan,Yes,Diesel,2.7,306089.0,5.0,Tiptronic,Rear,4-5,Left wheel,Blue,12,1,1,24
5800,779.0,OPEL,Minivan,No,CNG,1.8,0.0,4.0,Manual,Front,4-5,Left wheel,White,2,1,0,27
24148,779.0,HYUNDAI,Sedan,Yes,LPG,2.0,42000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,1,0,12
17562,1296.0,TOYOTA,Sedan,Yes,Hybrid,2.4,78490.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0,0,18
3900,779.0,HONDA,Minivan,No,Petrol,2.3,68000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,1,0,27
5018,779.0,AUDI,Sedan,Yes,CNG,2.8,25000.0,6.0,Tiptronic,Front,4-5,Left wheel,Silver,8,1,0,25
10976,779.0,Other,Jeep,Yes,Petrol,4.7,140800.0,8.0,Automatic,4x4,4-5,Left wheel,Blue,6,1,0,22
45473,779.0,TOYOTA,Jeep,Yes,Petrol,3.5,112000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,10,1,0,15
9252,1268.0,TOYOTA,Hatchback,No,Hybrid,1.5,144000.0,4.0,Variator,Front,4-5,Right-hand drive,White,0,0,0,14
12231,779.0,FORD,Microbus,No,Diesel,2.0,205000.0,4.0,Manual,Front,4-5,Left wheel,White,2,1,1,24
1350,779.0,MITSUBISHI,Hatchback,No,Petrol,1.2,1000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,1,0,23
941,585.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,133926.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,0,13
27654,629.0,HYUNDAI,Sedan,Yes,Petrol,1.6,33355.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,11
20385,779.0,BMW,Jeep,Yes,Diesel,3.0,230000.0,6.0,Tiptronic,4x4,>5,Left wheel,Grey,6,1,1,22
706,1624.0,MERCEDES-BENZ,Sedan,Yes,Diesel,3.5,138384.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,17
18817,639.0,FORD,Sedan,Yes,Petrol,2.0,141752.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,0,12
20385,585.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,100000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,11,0,0,13
4234,753.0,HYUNDAI,Sedan,Yes,Hybrid,2.4,208627.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,14
706,574.0,HONDA,Hatchback,Yes,Hybrid,1.3,189571.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0,0,0,16
45342,765.0,SSANGYONG,Jeep,Yes,Diesel,2.0,106055.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,11
14113,779.0,Other,Sedan,Yes,Petrol,2.4,145000.0,4.0,Variator,4x4,4-5,Left wheel,Silver,8,1,0,16
37633,779.0,BMW,Sedan,Yes,Petrol,3.0,155000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,14,1,1,13
8781,779.0,MITSUBISHI,Jeep,No,Petrol,2.0,115000.0,4.0,Automatic,Rear,4-5,Left wheel,White,2,1,0,26
18817,382.0,HYUNDAI,Sedan,No,Hybrid,2.4,132000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,0,12
26720,399.0,HONDA,Hatchback,Yes,Hybrid,1.5,2336.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,7
36733,765.0,HYUNDAI,Jeep,Yes,Diesel,2.0,170000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,11
11917,586.0,TOYOTA,Hatchback,No,Hybrid,1.8,180000.0,4.0,Automatic,Front,4-5,Left wheel,White,10,0,0,14
17562,779.0,HYUNDAI,Sedan,No,Petrol,1.8,122000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,1,0,14
4391,779.0,OPEL,Hatchback,No,Petrol,1.6,111112.0,4.0,Manual,Front,4-5,Left wheel,Black,2,1,0,30
12544,779.0,HONDA,Hatchback,No,Hybrid,1.3,81000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,1,0,14
549,1249.0,TOYOTA,Sedan,Yes,Petrol,2.5,63149.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,0,9
11604,781.0,TOYOTA,Sedan,Yes,Petrol,2.5,149000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,0,0,14
12858,1451.0,BMW,Hatchback,Yes,Petrol,4.4,110000.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,0,15
470,640.0,BMW,Sedan,Yes,Petrol,2.0,140944.0,4.0,Automatic,4x4,4-5,Left wheel,Grey,12,0,0,13
25089,595.0,TOYOTA,Hatchback,Yes,Petrol,1.5,124382.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,11
23521,779.0,MERCEDES-BENZ,Microbus,No,Diesel,2.2,300000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,0,21
21953,586.0,LEXUS,Hatchback,Yes,Hybrid,1.8,208000.0,4.0,Variator,Front,4-5,Left wheel,Carnelian red,12,0,0,14
13172,779.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.5,171531.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,6,1,0,21
26657,640.0,VOLKSWAGEN,Jeep,Yes,Petrol,2.0,95000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,0,1,13
9408,779.0,FORD,Microbus,No,Diesel,2.5,111111.0,4.0,Manual,Rear,4-5,Left wheel,White,0,1,0,34
16935,1185.0,HYUNDAI,Minivan,Yes,Diesel,2.5,165302.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
13172,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,381135.0,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,0,10
314,1172.0,FORD,Jeep,Yes,Petrol,3.5,263338.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,15
10976,779.0,MERCEDES-BENZ,Jeep,Yes,CNG,5.0,200000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,1,0,24
27065,836.0,HYUNDAI,Jeep,Yes,Diesel,2.0,102138.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,16
11500,779.0,Other,Jeep,Yes,Petrol,3.5,1000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,6,1,0,21
20200,640.0,FORD,Sedan,Yes,Plug-in Hybrid,2.0,105000.0,4.0,Automatic,Front,4-5,Left wheel,White,8,0,0,13
8500,779.0,MITSUBISHI,Jeep,No,CNG,3.0,250000.0,6.0,Automatic,4x4,4-5,Left wheel,Carnelian red,4,1,0,22
39201,1091.0,HYUNDAI,Universal,Yes,Diesel,2.5,182821.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
12858,640.0,HYUNDAI,Sedan,Yes,Petrol,2.0,52668.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,13
37633,779.0,BMW,Jeep,Yes,Petrol,2.0,95000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,1,1,12
18346,690.0,CHEVROLET,Sedan,No,Petrol,1.5,91380.0,4.0,Automatic,Front,4-5,Left wheel,Silver,8,0,1,10
36065,1211.0,BMW,Jeep,Yes,Petrol,3.0,165000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Golden,12,0,1,16
4704,790.0,Other,Sedan,Yes,Petrol,1.6,112282.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
8781,431.0,FORD,Sedan,Yes,Hybrid,2.0,194974.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,0,10
8154,779.0,MERCEDES-BENZ,Jeep,Yes,Petrol,3.2,0.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,4,1,0,26
5488,779.0,MERCEDES-BENZ,Hatchback,Yes,Petrol,1.9,147000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,4,1,0,25
7213,779.0,FORD,Sedan,No,Diesel,1.8,177087.0,4.0,Manual,Front,4-5,Left wheel,Grey,6,1,1,22
157,915.0,Other,Jeep,Yes,Diesel,3.0,218230.0,6.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,12
470,1077.0,TOYOTA,Jeep,Yes,Petrol,2.0,65362.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,7
6272,779.0,Other,Minivan,No,Petrol,1.8,10270.0,4.0,Automatic,Front,4-5,Right-hand drive,Grey,2,1,0,23
20385,781.0,TOYOTA,Sedan,Yes,Petrol,2.5,85000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,0,0,14
100,779.0,MERCEDES-BENZ,Microbus,Yes,Diesel,2.2,200000.0,4.0,Manual,Rear,4-5,Left wheel,White,4,1,1,18
13799,779.0,Other,Hatchback,No,Diesel,1.4,120000.0,3.0,Manual,Front,4-5,Left wheel,Black,6,1,1,17
14740,779.0,TOYOTA,Sedan,No,Hybrid,1.8,200000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,1,0,16
12544,639.0,FORD,Hatchback,No,Petrol,2.0,147995.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,0,12
12980,531.0,HYUNDAI,Sedan,Yes,Petrol,1.6,187500.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
11290,779.0,Other,Jeep,No,Petrol,2.0,123000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,6,1,0,18
19444,1079.0,TOYOTA,Jeep,Yes,Petrol,2.0,40272.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,8
24775,779.0,LEXUS,Sedan,Yes,Petrol,2.5,138000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,10,1,0,15
20266,640.0,SSANGYONG,Jeep,Yes,Diesel,2.0,376356.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,13
37163,696.0,HYUNDAI,Jeep,Yes,Diesel,2.2,42857.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,0,13
8467,843.0,TOYOTA,Hatchback,No,Hybrid,1.5,150000.0,4.0,Automatic,Front,4-5,Left wheel,Red,6,0,0,18
15053,779.0,TOYOTA,Sedan,No,Hybrid,1.5,140000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,2,1,0,13
19444,1051.0,HYUNDAI,Sedan,No,Petrol,2.4,82000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,0,0,10
3763,790.0,Other,Sedan,Yes,Petrol,1.6,91930.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
16465,779.0,BMW,Sedan,Yes,Petrol,3.0,97800.0,6.0,Manual,Rear,4-5,Left wheel,Black,8,1,1,18
21639,751.0,KIA,Sedan,No,Hybrid,2.4,127200.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0,0,13
18817,779.0,TOYOTA,Hatchback,No,Hybrid,1.5,108800.0,4.0,Automatic,Front,4-5,Left wheel,Orange,6,1,0,13
30238,1273.0,SSANGYONG,Jeep,Yes,Diesel,2.7,116092.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
3763,891.0,LEXUS,Sedan,Yes,Petrol,2.0,58328.0,4.0,Automatic,Rear,4-5,Left wheel,White,12,0,0,10
24775,1750.0,LEXUS,Jeep,Yes,Hybrid,3.3,235200.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,0,18
4391,779.0,VOLKSWAGEN,Sedan,No,CNG,1.8,174000.0,4.0,Manual,Front,4-5,Left wheel,Silver,4,1,0,29
7056,836.0,HYUNDAI,Sedan,Yes,LPG,2.0,116346.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,16
21950,779.0,Other,Coupe,No,Petrol,2.5,92000.0,4.0,Tiptronic,Front,2-3,Left wheel,Blue,6,1,0,12
29087,730.0,CHEVROLET,Jeep,Yes,Diesel,1.6,50509.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,10
12112,586.0,CHEVROLET,Sedan,Yes,Petrol,1.8,130000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,14
15681,333.0,FORD,Hatchback,No,Hybrid,2.0,135657.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,0,12
15681,891.0,HYUNDAI,Sedan,Yes,LPG,2.0,286095.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,10
2509,779.0,Other,Sedan,No,Petrol,2.7,215064.0,6.0,Automatic,Front,4-5,Left wheel,Beige,5,1,0,27
11851,1347.0,HYUNDAI,Universal,Yes,Diesel,2.5,200000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,18
5175,645.0,TOYOTA,Hatchback,Yes,Hybrid,1.8,0.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,15
5896,1282.0,KIA,Jeep,Yes,Diesel,2.0,160487.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,19
39750,730.0,SSANGYONG,Jeep,Yes,Diesel,1.6,68942.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
31361,779.0,Other,Hatchback,Yes,Petrol,3.3,52000.0,6.0,Automatic,4x4,4-5,Left wheel,Black,2,1,0,14
34811,1363.0,LEXUS,Jeep,Yes,Petrol,4.6,229334.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,14
25402,779.0,LEXUS,Jeep,Yes,Hybrid,3.3,270432.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,8,1,0,18
3763,779.0,VOLKSWAGEN,Sedan,No,Petrol,1.8,0.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,6,1,1,24
9408,1438.0,OPEL,Goods wagon,No,Diesel,1.7,152000.0,4.0,Manual,Front,4-5,Left wheel,Grey,2,0,0,23
27284,431.0,BMW,Jeep,Yes,Hybrid,2.0,73856.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,10
37633,779.0,TOYOTA,Sedan,Yes,Hybrid,2.5,166000.0,4.0,Variator,Front,4-5,Left wheel,Black,0,1,0,11
16621,779.0,SUBARU,Jeep,Yes,Petrol,2.0,145000.0,4.0,Manual,4x4,4-5,Right-hand drive,White,4,1,1,21
11760,779.0,HONDA,Minivan,Yes,Petrol,2.4,145000.0,4.0,Tiptronic,4x4,4-5,Right-hand drive,White,6,1,0,21
23521,934.0,TOYOTA,Jeep,No,Petrol,2.5,0.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0,0,11
392,585.0,HYUNDAI,Jeep,Yes,Petrol,1.8,0.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,0,13
549,1202.0,HYUNDAI,Sedan,Yes,Petrol,2.4,96790.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,9
24148,779.0,TOYOTA,Hatchback,Yes,Plug-in Hybrid,1.8,262400.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,1,0,14
8311,779.0,MITSUBISHI,Jeep,No,CNG,2.4,240000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,4,1,0,24
29144,891.0,HYUNDAI,Jeep,Yes,Diesel,2.0,42765.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,0,10
7000,779.0,BMW,Sedan,Yes,Petrol,2.8,124000.0,6.0,Manual,Rear,4-5,Left wheel,Black,0,1,0,28
22266,779.0,BMW,Sedan,Yes,Petrol,3.0,198400.0,6.0,Tiptronic,Rear,4-5,Left wheel,White,10,1,1,17
24148,781.0,TOYOTA,Sedan,No,Hybrid,2.5,90600.0,4.0,Variator,Front,4-5,Left wheel,Silver,6,0,0,14
15053,1185.0,HYUNDAI,Minivan,Yes,Diesel,2.5,176878.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,0,17
3293,1249.0,NISSAN,Sedan,Yes,Petrol,2.5,134571.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,9
41629,1249.0,HYUNDAI,Universal,Yes,Diesel,2.5,129841.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,9
2195,586.0,TOYOTA,Sedan,Yes,Hybrid,1.8,430278.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
11917,779.0,NISSAN,Sedan,No,LPG,1.6,200000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,2,1,0,20
3293,645.0,TOYOTA,Coupe,Yes,Hybrid,1.8,229461.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,15
2000,779.0,Other,Coupe,No,Petrol,0.8,201000.0,3.0,Manual,Front,2-3,Left wheel,Blue,0,1,0,37
3000,779.0,OPEL,Sedan,No,Petrol,1.9,2222.0,2.0,Manual,Front,4-5,Left wheel,Purple,11,1,0,23
19384,583.0,HYUNDAI,Sedan,Yes,Petrol,1.6,127983.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,0,15
4704,779.0,NISSAN,Sedan,No,Petrol,1.4,200000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Green,2,1,0,24
13172,1091.0,TOYOTA,Sedan,Yes,Petrol,2.5,151443.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,0,10
784,917.0,BMW,Jeep,Yes,Diesel,3.0,0.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,0,13
19757,779.0,HYUNDAI,Sedan,No,Petrol,1.8,76800.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,1,0,11
20385,1091.0,Other,Jeep,No,Petrol,2.5,122918.0,4.0,Automatic,Front,4-5,Left wheel,Blue,8,0,0,10
157,915.0,AUDI,Hatchback,Yes,Petrol,3.0,401128.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,0,12
35438,779.0,HYUNDAI,Sedan,Yes,Hybrid,2.0,144000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,0,1,0,10
941,1356.0,LEXUS,Jeep,Yes,Petrol,4.6,200402.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,0,0,0,12
31047,333.0,SUBARU,Jeep,Yes,Hybrid,2.0,99200.0,4.0,Tiptronic,4x4,4-5,Left wheel,Green,12,0,0,12
4234,642.0,VOLKSWAGEN,Jeep,Yes,Petrol,2.0,307072.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,0,14
1176,831.0,HONDA,Jeep,Yes,Petrol,2.4,200960.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,0,15
20300,779.0,FORD,Sedan,No,Petrol,1.6,155300.0,4.0,Automatic,Front,4-5,Left wheel,Black,10,1,1,13
8154,779.0,HONDA,Hatchback,No,Petrol,1.7,1000.0,4.0,Automatic,Front,4-5,Right-hand drive,Blue,0,1,1,22
2800,779.0,HYUNDAI,Sedan,No,Petrol,2.0,1111.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,1,0,27
37633,1211.0,MERCEDES-BENZ,Jeep,Yes,Diesel,3.0,69000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0,1,16
100,779.0,HYUNDAI,Jeep,Yes,Petrol,2.0,100000.0,10.0,Tiptronic,4x4,4-5,Left wheel,Silver,12,1,0,13
42987,1017.0,HYUNDAI,Sedan,Yes,Petrol,2.0,85532.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,0,9
